run,event_number,activated_veto,n_tracks,max_dangle,sum_hit_weight_density,sum_qdc
6250,30702829,True,3,0.0125725371068658,425,42.90000036358833
6250,31155715,True,3,0.0119444141231037,618,58.78999929875136
6250,4649171,True,3,0.0062859356700781,549,7.299999289214611
6250,41623760,True,3,0.0047148457311188,232,17.090000584721565
6250,46574597,True,3,0.0059722049962042,458,61.850000858306885
6250,46639392,True,3,0.0056578185111822,651,97.8199997600168
6252,101175138,True,3,0.0028288727809049,510,-7.070000698789954
6252,102193437,True,3,0.0028289264444452,435,24.819999858736992
6252,105398584,True,3,0.018857429651777,124,-8.409999182447791
6252,108428449,True,3,0.0625302004430473,308,68.16000121086836
6252,108865904,True,3,0.0094296788886267,680,44.6499994546175
6252,109786182,True,2,0.0147709355173716,442,40.110000140964985
6252,111159536,True,3,0.0282841473531924,976,98.98000007867812
6252,112532102,True,3,0.0018859726712581,330,27.29000061005354
6252,112960559,True,3,0.0304831290167831,258,39.32000046223402
6252,116383904,True,3,0.0144588533457,537,54.22999946027994
6252,118951492,True,3,0.0072294120277624,176,46.45000000298023
6252,125323991,True,3,0.0113152155742889,528,41.67000049166381
6252,127863222,True,3,0.0034575664032393,322,35.759999353438616
6252,129235159,True,3,0.0037719360256434,413,-9.289999473839998
6252,129627465,True,3,0.0015716526145032,472,89.90000043809414
